Unit_Code,Start_Date,Year_Quarter,Year,Quarter,Station_ID,Station_Type,Loc_Type,Pool_Group,Loc_Name,Parameter,Units,Depth,Lab,Lab_Report_Number,Colocation,QA_Flag,Plume,Data_Flag,Value_Type,n,mean_value,sd,Status
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,TN,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,R,Actual,3,1.54,0.020000000000000018,Uncertified
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,TP,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,R,Actual,3,0.018000000000000002,0.004358898943540674,Uncertified
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,NO3,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,A,Actual,3,0.189,0.0265141471671257,Uncertified
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TDN,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,AE,Calculated,3,0.587,0.023259406699225976,Uncertified
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TDP,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,R,Actual,3,0.012333333333333333,0.006658328118479394,Uncertified
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TN,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,R,Actual,3,1.59,0.12,Uncertified
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TP,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,R,Actual,3,0.09733333333333333,0.07768097150096241,Uncertified
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,NO3,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,A,Actual,3,0.12266666666666667,0.011930353445448856,Uncertified
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TDN,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,AE,Calculated,3,0.4543333333333333,0.026950572040929544,Uncertified
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TDP,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,R,Actual,3,0.0022,0,Uncertified
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TN,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,R,Actual,3,1.3266666666666667,0.15502687938977983,Uncertified
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TP,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,R,Actual,3,0.006,0.0026457513110645908,Uncertified
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO08_ap,Fixed,Anchialine,NA,HA_Keokea_004,NO3,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,A,Actual,3,0.016666666666666666,0.003962743157628732,Uncertified
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO08_ap,Fixed,Anchialine,NA,HA_Keokea_004,TDN,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,AE,Calculated,3,1.335,0.06337980750996325,Uncertified
PUHO,2019-03-08,2019.125,2019,0.125,FPUHO08_ap,Fixed,Anchialine,NA,HA_Keokea_004,TDP,mg/l      ,Surface,ENVIRMON,19F0581,NA,0,0,R,Actual,3,0.04933333333333333,0.010115993936995681,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO02_ap,Fixed,Anchialine,NA,HA_Keokea_003,NO3,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,A,Actual,3,1.3266666666666667,0.13316656236958785,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO02_ap,Fixed,Anchialine,NA,HA_Keokea_003,TDN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,AE,Calculated,3,1.448,0.1673947430476835,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO02_ap,Fixed,Anchialine,NA,HA_Keokea_003,TDP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.0022,0,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,NO3,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,A,Actual,3,0.07383333333333333,0.008015193904911675,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,TDN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,AE,Calculated,3,0.37333333333333335,0.03774034092762456,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,TDP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.0022,0,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,TN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,1.04,0.05196152422706637,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,TP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.015,0,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,NO3,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,A,Actual,3,0.006866666666666667,3.7859388972001824e-4,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TDN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,AE,Calculated,3,0.5096666666666667,0.5537692058369925,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TDP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.0022,0,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,1.0933333333333333,0.0750555349946513,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.072,0.09872689603142601,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,NO3,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,A,Actual,3,0.0794,0.00401497197997694,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TDN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,AE,Calculated,3,0.32366666666666666,0.03906831623366092,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TDP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.0022,0,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.9390000000000001,0.037027017163147206,Uncertified
PUHO,2019-06-03,2019.375,2019,0.375,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.015,0,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO02_ap,Fixed,Anchialine,NA,HA_Keokea_003,NO3,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,A,Actual,3,3.13,0.3966106403010388,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO02_ap,Fixed,Anchialine,NA,HA_Keokea_003,TDN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,AE,Calculated,3,3.038,0.3185105963700423,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO02_ap,Fixed,Anchialine,NA,HA_Keokea_003,TDP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.0022,0,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,NO3,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,A,Actual,3,0.057433333333333336,0.02587708123674951,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,TDN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,AE,Calculated,3,0.4106666666666667,0.08082903768654762,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,TDP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.0022,0,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,TN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.9786666666666667,0.014502873278538074,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,TP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.052333333333333336,0.06466323014923808,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,NO3,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,A,Actual,3,0.052866666666666666,0.0062962952069715835,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TDN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,AE,Calculated,3,0.30033333333333334,0.004618802153517011,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TDP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.0022,0,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.9523333333333334,0.06851520512509128,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.015,0,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,NO3,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,A,Actual,3,0.04103333333333333,0.004800347209664455,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TDN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,AE,Calculated,3,0.2516666666666667,0.026025628394590855,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TDP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.0022,0,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.939,0.020518284528683154,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.015,0,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO08_ap,Fixed,Anchialine,NA,HA_Keokea_004,NO3,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,A,Actual,3,0.09203333333333333,0.014953371972011308,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO08_ap,Fixed,Anchialine,NA,HA_Keokea_004,TDN,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,AE,Calculated,3,0.7946666666666666,0.05901129835322497,Uncertified
PUHO,2019-08-16,2019.625,2019,0.625,FPUHO08_ap,Fixed,Anchialine,NA,HA_Keokea_004,TDP,mg/l      ,Surface,ENVIRMON,19I0192,NA,0,0,R,Actual,3,0.0022,0,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO02_ap,Fixed,Anchialine,NA,HA_Keokea_003,NO3,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,1.1653333333333333,0.25136692967320373,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO02_ap,Fixed,Anchialine,NA,HA_Keokea_003,TDN,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,1.5433333333333334,0.05131601439446889,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO02_ap,Fixed,Anchialine,NA,HA_Keokea_003,TDP,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.134,0.0010000000000000009,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,NO3,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.12433333333333334,0.00901849950564579,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,TDN,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.492,0.03117691453623982,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,TDP,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.12966666666666665,0.009865765724632488,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,TN,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.42866666666666664,0.08052535832477453,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO03_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_003,TP,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.10033333333333333,0.0225905584998099,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,NO3,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.126,0.010583005244258372,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TDN,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.484,0.0020000000000000018,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TDP,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.09166666666666666,0.0020816659994661343,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TN,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.4866666666666667,0.23065414224187114,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TP,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.086,0.04859012245302536,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,NO3,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.15366666666666667,0.016196707484341787,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TDN,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.45566666666666666,0.008082903768654767,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TDP,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.09333333333333334,0.001527525231651948,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TN,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.3803333333333333,0.09657294307068276,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TP,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.075,0.027495454169735038,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO08_ap,Fixed,Anchialine,NA,HA_Keokea_004,NO3,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.4653333333333333,0.06343763341529488,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO08_ap,Fixed,Anchialine,NA,HA_Keokea_004,TDN,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.9663333333333334,0.039272551907577016,Uncertified
PUHO,2019-12-10,2019.875,2019,0.875,FPUHO08_ap,Fixed,Anchialine,NA,HA_Keokea_004,TDP,mg/l      ,Surface,ENVIRMON,20A0305,NA,0,0,A,Actual,3,0.21333333333333335,0.012423096769056143,Uncertified
PUHO,2019-12-18,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,NO3,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,3,0.0771,0.007907591289387682,Uncertified
PUHO,2019-12-18,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TDN,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,3,0.371,0.01873499399519521,Uncertified
PUHO,2019-12-18,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TDP,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,3,0.06966666666666667,0.001527525231651942,Uncertified
PUHO,2019-12-18,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TN,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,3,0.30566666666666664,0.001527525231651948,Uncertified
PUHO,2019-12-18,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TP,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,3,0.051333333333333335,0.0015275252316519449,Uncertified
PUHO,2019-12-18,2019.875,2019,0.875,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,NO3,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,6,0.12783333333333333,0.019954114028607403,Uncertified
PUHO,2019-12-18,2019.875,2019,0.875,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TDN,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,6,0.362,0.058487605524589564,Uncertified
PUHO,2019-12-18,2019.875,2019,0.875,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TDP,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,6,0.06783333333333333,0.00877306483885003,Uncertified
PUHO,2019-12-18,2019.875,2019,0.875,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TN,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,6,0.31616666666666665,0.032089977666970505,Uncertified
PUHO,2019-12-18,2019.875,2019,0.875,FPUHO05_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_002,TP,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,6,0.062,0.011661903789690602,Uncertified
PUHO,2019-12-18,2019.875,2019,0.875,FPUHO08_ap,Fixed,Anchialine,NA,HA_Keokea_004,NO3,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,6,0.7063333333333334,0.34839211625217165,Uncertified
PUHO,2019-12-18,2019.875,2019,0.875,FPUHO08_ap,Fixed,Anchialine,NA,HA_Keokea_004,TDN,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,6,1.0231666666666666,0.17466587149946228,Uncertified
PUHO,2019-12-18,2019.875,2019,0.875,FPUHO08_ap,Fixed,Anchialine,NA,HA_Keokea_004,TDP,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,6,0.157,0.008099382692526642,Uncertified
PUHO,2019-12-19,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,NO3,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,3,0.16566666666666666,0.028884828774519918,Uncertified
PUHO,2019-12-19,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TDN,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,3,0.56033333333333335,0.08685812186165051,Uncertified
PUHO,2019-12-19,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TDP,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,3,0.13333333333333333,0.01171893055416463,Uncertified
PUHO,2019-12-19,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TN,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,3,0.4883333333333333,0.06906036007242744,Uncertified
PUHO,2019-12-19,2019.875,2019,0.875,FPUHO04_ap,Fixed,Anchialine,Royal Grounds,HA_Honaun_004,TP,mg/l      ,Surface,ENVIRMON,20A0305,Anchialine Pools,0,0,A,Actual,3,0.10933333333333334,0.021939310229205786,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA01_fw,Fixed,Freshwater,NA,Asan,NO3,mg/l      ,Surface,ENVIRMON,19I0553,Streams,0,0,A,Actual,3,0.007066666666666667,0.004473626418615365,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA01_fw,Fixed,Freshwater,NA,Asan,TDN,mg/l      ,Surface,ENVIRMON,19I0553,Streams,0,0,AE,Calculated,3,0.04466666666666667,0.013279056191361393,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA01_fw,Fixed,Freshwater,NA,Asan,TDP,mg/l      ,Surface,ENVIRMON,19I0553,Streams,0,0,R,Actual,3,0.015066666666666666,0.019089613231632885,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA02_mr,Fixed,Marine,NA,Asan Marine unit,NO3,mg/l      ,Bottom,ENVIRMON,19D0539,NA,0,0,A,Actual,3,0.006066666666666666,9.71253485622231e-4,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA02_mr,Fixed,Marine,NA,Asan Marine unit,NO3,mg/l      ,Surface,ENVIRMON,19D0539,NA,0,0,A,Actual,3,0.005433333333333333,0.0024583192089989727,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA02_mr,Fixed,Marine,NA,Asan Marine unit,TDN,mg/l      ,Bottom,ENVIRMON,19D0539,NA,0,0,AE,Calculated,3,0.037,0,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA02_mr,Fixed,Marine,NA,Asan Marine unit,TDN,mg/l      ,Surface,ENVIRMON,19D0539,NA,0,0,AE,Calculated,3,0.037,0,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA02_mr,Fixed,Marine,NA,Asan Marine unit,TDP,mg/l      ,Bottom,ENVIRMON,19D0539,NA,0,0,R,Actual,3,0.0022,0,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA02_mr,Fixed,Marine,NA,Asan Marine unit,TDP,mg/l      ,Surface,ENVIRMON,19D0539,NA,0,0,R,Actual,3,0.0022,0,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA03_fw,Fixed,Freshwater,NA,Asan,NO3,mg/l      ,Surface,ENVIRMON,19I0553,Streams,0,0,A,Actual,3,0.0029,9.539392014169456e-4,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA03_fw,Fixed,Freshwater,NA,Asan,TDN,mg/l      ,Surface,ENVIRMON,19I0553,Streams,0,0,AE,Actual,3,0.037,0,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA03_fw,Fixed,Freshwater,NA,Asan,TDP,mg/l      ,Surface,ENVIRMON,19I0553,Streams,0,0,R,Actual,3,0.004733333333333333,0.0024110855093366834,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA05_fw,Fixed,Freshwater,NA,Asan,NO3,mg/l      ,Surface,ENVIRMON,19I0553,Streams,0,0,A,Actual,3,0.004633333333333333,7.094598884597588e-4,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA05_fw,Fixed,Freshwater,NA,Asan,TDN,mg/l      ,Surface,ENVIRMON,19I0553,Streams,0,0,AE,Actual,3,0.037,0,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA05_fw,Fixed,Freshwater,NA,Asan,TDP,mg/l      ,Surface,ENVIRMON,19I0553,Streams,0,0,R,Actual,3,0.0063999999999999994,0.0036715119501371635,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA05_mr,Fixed,Marine,NA,Asan Marine unit,NO3,mg/l      ,Bottom,ENVIRMON,19D0539,NA,0,0,A,Actual,3,0.0056,0.0017000000000000001,Uncertified
WAPA,2019-03-19,2019.125,2019,0.125,FWAPA05_mr,Fixed,Marine,NA,Asan Marine unit,NO3,mg/l      ,Surface,ENVIRMON,19D0539,NA,0,0,A,Actual,3,0.0058000000000000005,0.001571623364550171,Uncertified
