Unit_Code,Start_Date,Year_Quarter,Year,Quarter,Station_ID,Station_Type,Loc_Type,Pool_Group,Loc_Name,Parameter,Units,Depth,Lab,Colocation,QA_Flag,Plume,n,mean_value,sd
HALE,2011-07-09,2011.625,2011,0.625,THALE0420110709,Temporary,Freshwater,NA,Pipiwai,TDN,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.09783333333333333,0.007243157690768118
HALE,2011-07-09,2011.625,2011,0.625,THALE0420110709,Temporary,Freshwater,NA,Pipiwai,TDP,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.015,0
HALE,2011-07-10,2011.625,2011,0.625,FHALE01_fw,Fixed,Freshwater,NA,Palikea_Lower,NO3,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.0457,6.928203230275507e-4
HALE,2011-07-10,2011.625,2011,0.625,FHALE01_fw,Fixed,Freshwater,NA,Palikea_Lower,TDN,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.12666666666666665,0.01867761583643194
HALE,2011-07-10,2011.625,2011,0.625,FHALE01_fw,Fixed,Freshwater,NA,Palikea_Lower,TDP,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.015,0
HALE,2011-07-10,2011.625,2011,0.625,THALE0320110710,Temporary,Freshwater,NA,Palikea_Lower,NO3,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.040766666666666666,8.082903768654752e-4
HALE,2011-07-10,2011.625,2011,0.625,THALE0320110710,Temporary,Freshwater,NA,Palikea_Lower,TDN,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.13813333333333333,0.04188344939631086
HALE,2011-07-10,2011.625,2011,0.625,THALE0320110710,Temporary,Freshwater,NA,Palikea_Lower,TDP,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.015,0
HALE,2011-07-11,2011.625,2011,0.625,FHALE10_fw,Fixed,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.16803333333333334,0.0021548395145191968
HALE,2011-07-11,2011.625,2011,0.625,FHALE10_fw,Fixed,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.2033,0.006250599971202756
HALE,2011-07-11,2011.625,2011,0.625,FHALE10_fw,Fixed,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.015,0
HALE,2011-07-12,2011.625,2011,0.625,THALE0920110712,Temporary,Freshwater,NA,Palikea_Upper,NO3,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.13393333333333335,0.0013650396819628872
HALE,2011-07-12,2011.625,2011,0.625,THALE0920110712,Temporary,Freshwater,NA,Palikea_Upper,TDN,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.16456666666666667,0.0070585645377323905
HALE,2011-07-12,2011.625,2011,0.625,THALE0920110712,Temporary,Freshwater,NA,Palikea_Upper,TDP,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.015,0
HALE,2011-07-13,2011.625,2011,0.625,FHALE02_fw,Fixed,Freshwater,NA,Palikea_Lower,NO3,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.08773333333333333,0.00261023626006025
HALE,2011-07-13,2011.625,2011,0.625,FHALE02_fw,Fixed,Freshwater,NA,Palikea_Lower,TDN,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.16973333333333332,0.05116975017853159
HALE,2011-07-13,2011.625,2011,0.625,FHALE02_fw,Fixed,Freshwater,NA,Palikea_Lower,TDP,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.015,0
HALE,2011-07-14,2011.625,2011,0.625,FHALE04_fw,Fixed,Freshwater,NA,Palikea_Upper,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.025233333333333333,0.006900966115938647
HALE,2011-07-14,2011.625,2011,0.625,FHALE04_fw,Fixed,Freshwater,NA,Palikea_Upper,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.15473333333333333,0.006789943544193371
HALE,2011-07-14,2011.625,2011,0.625,FHALE04_fw,Fixed,Freshwater,NA,Palikea_Upper,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2011-10-03,2011.875,2011,0.875,FHALE05_fw,Fixed,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.023866666666666668,0.007427202254774899
HALE,2011-10-03,2011.875,2011,0.875,FHALE05_fw,Fixed,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0905,0.014216891362038332
HALE,2011-10-03,2011.875,2011,0.875,FHALE05_fw,Fixed,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.017166666666666667,0.0022546248764114475
HALE,2011-10-03,2011.875,2011,0.875,FHALE06_fw,Fixed,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.04926666666666667,0.0012503332889007377
HALE,2011-10-03,2011.875,2011,0.875,FHALE06_fw,Fixed,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1786,0.003377869150810904
HALE,2011-10-03,2011.875,2011,0.875,FHALE06_fw,Fixed,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0181,8.660254037844374e-4
HALE,2011-10-04,2011.875,2011,0.875,FHALE01_fw,Fixed,Freshwater,NA,Palikea_Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.023866666666666668,5.131601439446873e-4
HALE,2011-10-04,2011.875,2011,0.875,FHALE01_fw,Fixed,Freshwater,NA,Palikea_Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.13733333333333334,0.00935111401563115
HALE,2011-10-04,2011.875,2011,0.875,FHALE01_fw,Fixed,Freshwater,NA,Palikea_Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2011-10-04,2011.875,2011,0.875,FHALE02_fw,Fixed,Freshwater,NA,Palikea_Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0285,0.0013228756555322952
HALE,2011-10-04,2011.875,2011,0.875,FHALE02_fw,Fixed,Freshwater,NA,Palikea_Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.13986666666666667,0.03477604539526214
HALE,2011-10-04,2011.875,2011,0.875,FHALE02_fw,Fixed,Freshwater,NA,Palikea_Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2011-10-04,2011.875,2011,0.875,FHALE03_fw,Fixed,Freshwater,NA,Pipiwai,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.011833333333333333,0.0016196707484341791
HALE,2011-10-04,2011.875,2011,0.875,FHALE03_fw,Fixed,Freshwater,NA,Pipiwai,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1539,0.028236855348993804
HALE,2011-10-04,2011.875,2011,0.875,FHALE03_fw,Fixed,Freshwater,NA,Pipiwai,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2011-10-04,2011.875,2011,0.875,THALE0120111004,Temporary,Freshwater,NA,Palikea_Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.014466666666666666,0.0025579940057266224
HALE,2011-10-04,2011.875,2011,0.875,THALE0120111004,Temporary,Freshwater,NA,Palikea_Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.15543333333333334,0.003256275991578931
HALE,2011-10-04,2011.875,2011,0.875,THALE0120111004,Temporary,Freshwater,NA,Palikea_Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2011-10-04,2011.875,2011,0.875,THALE0220111004,Temporary,Freshwater,NA,Pipiwai,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.017233333333333333,4.932882862316249e-4
HALE,2011-10-04,2011.875,2011,0.875,THALE0220111004,Temporary,Freshwater,NA,Pipiwai,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.13813333333333333,0.006038487669386553
HALE,2011-10-04,2011.875,2011,0.875,THALE0220111004,Temporary,Freshwater,NA,Pipiwai,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2011-10-04,2011.875,2011,0.875,THALE0420111004,Temporary,Freshwater,NA,Palikea_Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.010166666666666666,0.0014153915830374764
HALE,2011-10-04,2011.875,2011,0.875,THALE0420111004,Temporary,Freshwater,NA,Palikea_Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1386,0.04694155941167699
HALE,2011-10-04,2011.875,2011,0.875,THALE0420111004,Temporary,Freshwater,NA,Palikea_Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2011-10-04,2011.875,2011,0.875,THALE0520111004,Temporary,Freshwater,NA,Pipiwai,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0216,0.005408326913195984
HALE,2011-10-04,2011.875,2011,0.875,THALE0520111004,Temporary,Freshwater,NA,Pipiwai,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.19416666666666668,0.01533960016862674
HALE,2011-10-04,2011.875,2011,0.875,THALE0520111004,Temporary,Freshwater,NA,Pipiwai,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2011-10-05,2011.875,2011,0.875,FHALE04_fw,Fixed,Freshwater,NA,Palikea_Upper,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.013566666666666666,2.5166114784235856e-4
HALE,2011-10-05,2011.875,2011,0.875,FHALE04_fw,Fixed,Freshwater,NA,Palikea_Upper,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.14916666666666667,0.018527097272193854
HALE,2011-10-05,2011.875,2011,0.875,FHALE04_fw,Fixed,Freshwater,NA,Palikea_Upper,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2011-10-05,2011.875,2011,0.875,FHALE10_fw,Fixed,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.085,0.0021931712199461284
HALE,2011-10-05,2011.875,2011,0.875,FHALE10_fw,Fixed,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.14206666666666667,0.027931583079613177
HALE,2011-10-05,2011.875,2011,0.875,FHALE10_fw,Fixed,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2011-10-05,2011.875,2011,0.875,THALE0720111005,Temporary,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.17606666666666668,0.0037447741364911888
HALE,2011-10-05,2011.875,2011,0.875,THALE0720111005,Temporary,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.2023,0.023906275326783976
HALE,2011-10-05,2011.875,2011,0.875,THALE0720111005,Temporary,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-01-23,2012.125,2012,0.125,FHALE05_fw,Fixed,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.06723333333333334,0.010234419052068042
HALE,2012-01-23,2012.125,2012,0.125,FHALE05_fw,Fixed,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.10333333333333333,0.004901360355384338
HALE,2012-01-23,2012.125,2012,0.125,FHALE05_fw,Fixed,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-01-23,2012.125,2012,0.125,FHALE06_fw,Fixed,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07046666666666666,0.005305029060555025
HALE,2012-01-23,2012.125,2012,0.125,FHALE06_fw,Fixed,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.216,0.0265141471671257
HALE,2012-01-23,2012.125,2012,0.125,FHALE06_fw,Fixed,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015233333333333333,4.041451884327376e-4
HALE,2012-01-23,2012.125,2012,0.125,THALE0920120123,Temporary,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.11503333333333333,0.009052255704150948
HALE,2012-01-23,2012.125,2012,0.125,THALE0920120123,Temporary,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.18356666666666666,0.03604474071668893
HALE,2012-01-23,2012.125,2012,0.125,THALE0920120123,Temporary,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0247,0.005896609195122227
HALE,2012-01-24,2012.125,2012,0.125,FHALE01_fw,Fixed,Freshwater,NA,Palikea_Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07616666666666667,8.386497083606084e-4
HALE,2012-01-24,2012.125,2012,0.125,FHALE01_fw,Fixed,Freshwater,NA,Palikea_Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.18696666666666667,0.02250118515397208
HALE,2012-01-24,2012.125,2012,0.125,FHALE01_fw,Fixed,Freshwater,NA,Palikea_Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-01-24,2012.125,2012,0.125,FHALE02_fw,Fixed,Freshwater,NA,Palikea_Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.08466666666666667,0.0038083242158898916
HALE,2012-01-24,2012.125,2012,0.125,FHALE02_fw,Fixed,Freshwater,NA,Palikea_Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.12526666666666667,0.005293706955747868
HALE,2012-01-24,2012.125,2012,0.125,FHALE02_fw,Fixed,Freshwater,NA,Palikea_Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-01-24,2012.125,2012,0.125,FHALE03_fw,Fixed,Freshwater,NA,Pipiwai,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.025766666666666667,3.5118845842842597e-4
HALE,2012-01-24,2012.125,2012,0.125,FHALE03_fw,Fixed,Freshwater,NA,Pipiwai,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.09533333333333333,0.006900966115938649
HALE,2012-01-24,2012.125,2012,0.125,FHALE03_fw,Fixed,Freshwater,NA,Pipiwai,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-01-24,2012.125,2012,0.125,THALE0220120124,Temporary,Freshwater,NA,Palikea_Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07916666666666666,2.8867513459481317e-4
HALE,2012-01-24,2012.125,2012,0.125,THALE0220120124,Temporary,Freshwater,NA,Palikea_Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.15126666666666666,0.012758265294832727
HALE,2012-01-24,2012.125,2012,0.125,THALE0220120124,Temporary,Freshwater,NA,Palikea_Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-01-24,2012.125,2012,0.125,THALE0420120124,Temporary,Freshwater,NA,Palikea_Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0012000000000000001,3.4641016151377546e-4
HALE,2012-01-24,2012.125,2012,0.125,THALE0420120124,Temporary,Freshwater,NA,Palikea_Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07523333333333333,0.005462905209989763
HALE,2012-01-24,2012.125,2012,0.125,THALE0420120124,Temporary,Freshwater,NA,Palikea_Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-01-24,2012.125,2012,0.125,THALE0520120124,Temporary,Freshwater,NA,Pipiwai,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.08903333333333334,0.001721433511156711
HALE,2012-01-24,2012.125,2012,0.125,THALE0520120124,Temporary,Freshwater,NA,Pipiwai,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.15593333333333334,0.005586889414811554
HALE,2012-01-24,2012.125,2012,0.125,THALE0520120124,Temporary,Freshwater,NA,Pipiwai,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-01-24,2012.125,2012,0.125,THALE0820120124,Temporary,Freshwater,NA,Pipiwai,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07026666666666667,7.094598884597579e-4
HALE,2012-01-24,2012.125,2012,0.125,THALE0820120124,Temporary,Freshwater,NA,Pipiwai,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.14806666666666668,0.01772408906921124
HALE,2012-01-24,2012.125,2012,0.125,THALE0820120124,Temporary,Freshwater,NA,Pipiwai,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-01-25,2012.125,2012,0.125,FHALE04_fw,Fixed,Freshwater,NA,Palikea_Upper,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.08983333333333333,0.002433789911502908
HALE,2012-01-25,2012.125,2012,0.125,FHALE04_fw,Fixed,Freshwater,NA,Palikea_Upper,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1444,0.005726255320888167
HALE,2012-01-25,2012.125,2012,0.125,FHALE04_fw,Fixed,Freshwater,NA,Palikea_Upper,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-01-25,2012.125,2012,0.125,FHALE10_fw,Fixed,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07086666666666666,3.7859388972002117e-4
HALE,2012-01-25,2012.125,2012,0.125,FHALE10_fw,Fixed,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.15553333333333333,0.05872685359640284
HALE,2012-01-25,2012.125,2012,0.125,FHALE10_fw,Fixed,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-04-23,2012.375,2012,0.375,FHALE05_fw,Fixed,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.11276666666666667,0.00126622799421484
HALE,2012-04-23,2012.375,2012,0.375,FHALE05_fw,Fixed,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.15956666666666666,0.008468962943202272
HALE,2012-04-23,2012.375,2012,0.375,FHALE05_fw,Fixed,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-04-23,2012.375,2012,0.375,FHALE06_fw,Fixed,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1037,0
HALE,2012-04-23,2012.375,2012,0.375,FHALE06_fw,Fixed,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.14616666666666667,0.03260403860464733
HALE,2012-04-23,2012.375,2012,0.375,FHALE06_fw,Fixed,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-04-23,2012.375,2012,0.375,THALE0520120423,Temporary,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1079,3.0000000000000165e-4
HALE,2012-04-23,2012.375,2012,0.375,THALE0520120423,Temporary,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1569,0.00381575680566778
HALE,2012-04-23,2012.375,2012,0.375,THALE0520120423,Temporary,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-04-24,2012.375,2012,0.375,FHALE01_fw,Fixed,Freshwater,NA,Palikea_Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0483,1.7320508075688868e-4
HALE,2012-04-24,2012.375,2012,0.375,FHALE01_fw,Fixed,Freshwater,NA,Palikea_Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.13396666666666668,0.03677462893535887
HALE,2012-04-24,2012.375,2012,0.375,FHALE01_fw,Fixed,Freshwater,NA,Palikea_Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-04-24,2012.375,2012,0.375,FHALE02_fw,Fixed,Freshwater,NA,Palikea_Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.03783333333333334,1.1547005383792846e-4
HALE,2012-04-24,2012.375,2012,0.375,FHALE02_fw,Fixed,Freshwater,NA,Palikea_Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1073,0.010133607452432719
HALE,2012-04-24,2012.375,2012,0.375,FHALE02_fw,Fixed,Freshwater,NA,Palikea_Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-04-24,2012.375,2012,0.375,FHALE03_fw,Fixed,Freshwater,NA,Pipiwai,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0223,0.0269334364684494
HALE,2012-04-24,2012.375,2012,0.375,FHALE03_fw,Fixed,Freshwater,NA,Pipiwai,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0837,0.015855913723276875
HALE,2012-04-24,2012.375,2012,0.375,FHALE03_fw,Fixed,Freshwater,NA,Pipiwai,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-04-24,2012.375,2012,0.375,THALE0120120424,Temporary,Freshwater,NA,Palikea_Upper,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07066666666666667,2.516611478423582e-4
HALE,2012-04-24,2012.375,2012,0.375,THALE0120120424,Temporary,Freshwater,NA,Palikea_Upper,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.12653333333333333,0.011550036074979739
HALE,2012-04-24,2012.375,2012,0.375,THALE0120120424,Temporary,Freshwater,NA,Palikea_Upper,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-04-24,2012.375,2012,0.375,THALE0220120424,Temporary,Freshwater,NA,Pipiwai,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0147,9.848857801796117e-4
HALE,2012-04-24,2012.375,2012,0.375,THALE0220120424,Temporary,Freshwater,NA,Pipiwai,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07563333333333333,0.0049903239707791815
HALE,2012-04-24,2012.375,2012,0.375,THALE0220120424,Temporary,Freshwater,NA,Pipiwai,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-04-24,2012.375,2012,0.375,THALE0320120424,Temporary,Freshwater,NA,Pipiwai,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.018666666666666668,6.027713773341708e-4
HALE,2012-04-24,2012.375,2012,0.375,THALE0320120424,Temporary,Freshwater,NA,Pipiwai,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0829,0.015229248175796462
HALE,2012-04-24,2012.375,2012,0.375,THALE0320120424,Temporary,Freshwater,NA,Pipiwai,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-04-24,2012.375,2012,0.375,THALE0420120424,Temporary,Freshwater,NA,Palikea_Lower,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.03816666666666667,0.0011239810200058238
HALE,2012-04-24,2012.375,2012,0.375,THALE0420120424,Temporary,Freshwater,NA,Palikea_Lower,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.10783333333333334,0.017653422708736502
HALE,2012-04-24,2012.375,2012,0.375,THALE0420120424,Temporary,Freshwater,NA,Palikea_Lower,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-04-25,2012.375,2012,0.375,FHALE04_fw,Fixed,Freshwater,NA,Palikea_Upper,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.022600000000000002,0.0019287301521985903
HALE,2012-04-25,2012.375,2012,0.375,FHALE04_fw,Fixed,Freshwater,NA,Palikea_Upper,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.08176666666666667,0.0081402293169992
HALE,2012-04-25,2012.375,2012,0.375,FHALE04_fw,Fixed,Freshwater,NA,Palikea_Upper,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-04-25,2012.375,2012,0.375,FHALE10_fw,Fixed,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.07313333333333333,0.004716283847833304
HALE,2012-04-25,2012.375,2012,0.375,FHALE10_fw,Fixed,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1046,0.0031192947920964456
HALE,2012-04-25,2012.375,2012,0.375,FHALE10_fw,Fixed,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.015,0
HALE,2012-07-17,2012.625,2012,0.625,FHALE05_fw,Fixed,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.06076666666666667,0.003350124375800599
HALE,2012-07-17,2012.625,2012,0.625,FHALE05_fw,Fixed,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.08386666666666667,0.02401777119828843
HALE,2012-07-17,2012.625,2012,0.625,FHALE05_fw,Fixed,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.015,0
HALE,2012-07-17,2012.625,2012,0.625,FHALE06_fw,Fixed,Freshwater,NA,Alelele,NO3,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.061533333333333336,4.041451884327359e-4
HALE,2012-07-17,2012.625,2012,0.625,FHALE06_fw,Fixed,Freshwater,NA,Alelele,TDN,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.12693333333333334,0.02302657884561519
HALE,2012-07-17,2012.625,2012,0.625,FHALE06_fw,Fixed,Freshwater,NA,Alelele,TDP,mg/l      ,Surface,PACNEPSC,Streams,0,0,3,0.015,0
HALE,2012-07-18,2012.625,2012,0.625,FHALE03_fw,Fixed,Freshwater,NA,Pipiwai,NO3,mg/l      ,Mid,PACNEPSC,Streams,0,0,3,0.0073,8.717797887081348e-4
HALE,2012-07-18,2012.625,2012,0.625,FHALE03_fw,Fixed,Freshwater,NA,Pipiwai,TDN,mg/l      ,Mid,PACNEPSC,Streams,0,0,3,0.1034,0.02849070023709491
HALE,2012-07-18,2012.625,2012,0.625,FHALE03_fw,Fixed,Freshwater,NA,Pipiwai,TDP,mg/l      ,Mid,PACNEPSC,Streams,0,0,3,0.015,0
HALE,2012-07-18,2012.625,2012,0.625,THALE0420120718,Temporary,Freshwater,NA,Pipiwai,NO3,mg/l      ,Mid,PACNEPSC,Streams,0,0,3,0.0124,0.0017776388834631178
HALE,2012-07-18,2012.625,2012,0.625,THALE0420120718,Temporary,Freshwater,NA,Pipiwai,TDN,mg/l      ,Mid,PACNEPSC,Streams,0,0,3,0.13543333333333332,0.056964667411767915
HALE,2012-07-18,2012.625,2012,0.625,THALE0420120718,Temporary,Freshwater,NA,Pipiwai,TDP,mg/l      ,Mid,PACNEPSC,Streams,0,0,3,0.015,0
