Unit_Code,Start_Date,Year_Quarter,Year,Quarter,Station_ID,Station_Type,Loc_Type,Pool_Group,Loc_Name,Parameter,Units,Depth,Lab,Colocation,QA_Flag,Plume,n,mean_value,sd
KAHO,1/24/2011,2011.125,2011,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0886,0.003803945
KAHO,1/24/2011,2011.125,2011,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.181266667,0.005918051
KAHO,1/24/2011,2011.125,2011,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.180133333,0.022059994
KAHO,1/24/2011,2011.125,2011,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.129533333,0.003774034
KAHO,1/24/2011,2011.125,2011,0.125,TKAHO0420110124,Temporary,Anchialine,Central,HA_Kaloko_032,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.023433333,0.025586194
KAHO,1/24/2011,2011.125,2011,0.125,TKAHO0420110124,Temporary,Anchialine,Central,HA_Kaloko_032,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.012333333,0.047224605
KAHO,1/24/2011,2011.125,2011,0.125,TKAHO0420110124,Temporary,Anchialine,Central,HA_Kaloko_032,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1168,0.002455606
KAHO,4/28/2011,2011.375,2011,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.964966667,0.032625808
KAHO,4/28/2011,2011.375,2011,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.034766667,0.036126491
KAHO,4/28/2011,2011.375,2011,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.099033333,0.005329478
KAHO,4/28/2011,2011.375,2011,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.163966667,0.007850053
KAHO,4/28/2011,2011.375,2011,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.269266667,0.010585997
KAHO,4/28/2011,2011.375,2011,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1194,0.001868154
KAHO,4/28/2011,2011.375,2011,0.375,TKAHO0520110428,Temporary,Anchialine,Central,HA_Kaloko_053H,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.2985,0.01084297
KAHO,4/28/2011,2011.375,2011,0.375,TKAHO0520110428,Temporary,Anchialine,Central,HA_Kaloko_053H,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.434733333,0.042511214
KAHO,4/28/2011,2011.375,2011,0.375,TKAHO0520110428,Temporary,Anchialine,Central,HA_Kaloko_053H,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1259,0.008466404
KAHO,4/28/2011,2011.375,2011,0.375,TKAHO0620110428,Temporary,Anchialine,Central,HA_Kaloko_062,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.0853,0.005980803
KAHO,4/28/2011,2011.375,2011,0.375,TKAHO0620110428,Temporary,Anchialine,Central,HA_Kaloko_062,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.1605,0.02594841
KAHO,4/28/2011,2011.375,2011,0.375,TKAHO0620110428,Temporary,Anchialine,Central,HA_Kaloko_062,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.117066667,0.025076151
KAHO,4/28/2011,2011.375,2011,0.375,TKAHO0720110428,Temporary,Anchialine,Central,HA_Kaloko_066,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.010066667,0.004085748
KAHO,4/28/2011,2011.375,2011,0.375,TKAHO0720110428,Temporary,Anchialine,Central,HA_Kaloko_066,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.0722,0.019107067
KAHO,4/28/2011,2011.375,2011,0.375,TKAHO0720110428,Temporary,Anchialine,Central,HA_Kaloko_066,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.101433333,0.005407711
KAHO,8/12/2011,2011.625,2011,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.611866667,0.12428698
KAHO,8/12/2011,2011.625,2011,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.656166667,0.137904399
KAHO,8/12/2011,2011.625,2011,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.081866667,0.013122627
KAHO,8/12/2011,2011.625,2011,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.767133333,0.233194047
KAHO,8/12/2011,2011.625,2011,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.840166667,0.252548141
KAHO,8/12/2011,2011.625,2011,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.104766667,0.013357145
KAHO,8/12/2011,2011.625,2011,0.625,TKAHO0120110812,Temporary,Anchialine,Central,HA_Honoko_029,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.529766667,0.150028142
KAHO,8/12/2011,2011.625,2011,0.625,TKAHO0120110812,Temporary,Anchialine,Central,HA_Honoko_029,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.5483,0.173649043
KAHO,8/12/2011,2011.625,2011,0.625,TKAHO0120110812,Temporary,Anchialine,Central,HA_Honoko_029,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0804,0.005156549
KAHO,8/12/2011,2011.625,2011,0.625,TKAHO0220110812,Temporary,Anchialine,Central,HA_Kaloko_007,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.432933333,0.070865107
KAHO,8/12/2011,2011.625,2011,0.625,TKAHO0220110812,Temporary,Anchialine,Central,HA_Kaloko_007,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.5756,0.091600164
KAHO,8/12/2011,2011.625,2011,0.625,TKAHO0220110812,Temporary,Anchialine,Central,HA_Kaloko_007,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.069066667,0.009419306
KAHO,8/12/2011,2011.625,2011,0.625,TKAHO0320110812,Temporary,Anchialine,Central,HA_Kaloko_009,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.670633333,0.053299187
KAHO,8/12/2011,2011.625,2011,0.625,TKAHO0320110812,Temporary,Anchialine,Central,HA_Kaloko_009,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.714466667,0.077994252
KAHO,8/12/2011,2011.625,2011,0.625,TKAHO0320110812,Temporary,Anchialine,Central,HA_Kaloko_009,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.083633333,0.006870468
KAHO,8/12/2011,2011.625,2011,0.625,TKAHO0420110812,Temporary,Anchialine,Central,HA_Kaloko_011,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.961633333,0.154021763
KAHO,8/12/2011,2011.625,2011,0.625,TKAHO0420110812,Temporary,Anchialine,Central,HA_Kaloko_011,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.070566667,0.162601025
KAHO,8/12/2011,2011.625,2011,0.625,TKAHO0420110812,Temporary,Anchialine,Central,HA_Kaloko_011,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.099166667,0.00824702
KAHO,10/27/2011,2011.875,2011,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.727366667,0.276050002
KAHO,10/27/2011,2011.875,2011,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.789533333,0.298548109
KAHO,10/27/2011,2011.875,2011,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.0825,0.013318033
KAHO,10/27/2011,2011.875,2011,0.875,TKAHO0120111027,Temporary,Anchialine,Central,HA_Kaloko_046,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.9574,0.007901899
KAHO,10/27/2011,2011.875,2011,0.875,TKAHO0120111027,Temporary,Anchialine,Central,HA_Kaloko_046,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.1062,0.010488565
KAHO,10/27/2011,2011.875,2011,0.875,TKAHO0120111027,Temporary,Anchialine,Central,HA_Kaloko_046,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.102133333,0.001715615
KAHO,10/27/2011,2011.875,2011,0.875,TKAHO0220111027,Temporary,Anchialine,Central,HA_Kaloko_050,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.076166667,0.155163086
KAHO,10/27/2011,2011.875,2011,0.875,TKAHO0220111027,Temporary,Anchialine,Central,HA_Kaloko_050,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.2743,0.244792484
KAHO,10/27/2011,2011.875,2011,0.875,TKAHO0220111027,Temporary,Anchialine,Central,HA_Kaloko_050,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.120766667,0.010416493
KAHO,2/13/2012,2012.125,2012,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.918833333,0.041514495
KAHO,2/13/2012,2012.125,2012,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.074933333,0.002411086
KAHO,2/13/2012,2012.125,2012,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.096133333,0.002665208
KAHO,2/13/2012,2012.125,2012,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.078233333,0.050949223
KAHO,2/13/2012,2012.125,2012,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.228,0.043955318
KAHO,2/13/2012,2012.125,2012,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.122666667,4.04E-04
KAHO,2/13/2012,2012.125,2012,0.125,TKAHO0120120213,Temporary,Anchialine,Central,HA_Kaloko_053F,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.0978,0.087779326
KAHO,2/13/2012,2012.125,2012,0.125,TKAHO0120120213,Temporary,Anchialine,Central,HA_Kaloko_053F,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.2093,0.115359785
KAHO,2/13/2012,2012.125,2012,0.125,TKAHO0120120213,Temporary,Anchialine,Central,HA_Kaloko_053F,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.106633333,0.006401042
KAHO,2/13/2012,2012.125,2012,0.125,TKAHO0320120213,Temporary,Anchialine,Central,HA_Kaloko_013,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.1469,0.009014988
KAHO,2/13/2012,2012.125,2012,0.125,TKAHO0320120213,Temporary,Anchialine,Central,HA_Kaloko_013,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.2565,0.016566231
KAHO,2/13/2012,2012.125,2012,0.125,TKAHO0320120213,Temporary,Anchialine,Central,HA_Kaloko_013,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.109233333,0.003010537
KAHO,4/20/2012,2012.375,2012,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.795033333,0.175845851
KAHO,4/20/2012,2012.375,2012,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.7958,0.160718667
KAHO,4/20/2012,2012.375,2012,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.083533333,0.008367995
KAHO,4/20/2012,2012.375,2012,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.138133333,0.039445448
KAHO,4/20/2012,2012.375,2012,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.1465,0.050908447
KAHO,4/20/2012,2012.375,2012,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.122066667,0.003693688
KAHO,4/20/2012,2012.375,2012,0.375,TKAHO0320120420,Temporary,Anchialine,Central,HA_Honoko_020,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.9181,0.147383717
KAHO,4/20/2012,2012.375,2012,0.375,TKAHO0320120420,Temporary,Anchialine,Central,HA_Honoko_020,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.046566667,0.151871141
KAHO,4/20/2012,2012.375,2012,0.375,TKAHO0320120420,Temporary,Anchialine,Central,HA_Honoko_020,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1044,0.009109885
KAHO,4/20/2012,2012.375,2012,0.375,TKAHO0420120420,Temporary,Anchialine,Central,HA_Kaloko_032,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.8165,0.123518055
KAHO,4/20/2012,2012.375,2012,0.375,TKAHO0420120420,Temporary,Anchialine,Central,HA_Kaloko_032,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.027066667,0.055139218
KAHO,4/20/2012,2012.375,2012,0.375,TKAHO0420120420,Temporary,Anchialine,Central,HA_Kaloko_032,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.096133333,0.009707901
KAHO,9/17/2012,2012.625,2012,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.825133333,0.076797548
KAHO,9/17/2012,2012.625,2012,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.854933333,0.089975682
KAHO,9/17/2012,2012.625,2012,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.103566667,0.002610236
KAHO,9/17/2012,2012.625,2012,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.1897,0.00623859
KAHO,9/17/2012,2012.625,2012,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.228166667,0.020751948
KAHO,9/17/2012,2012.625,2012,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.132066667,0.001106044
KAHO,9/17/2012,2012.625,2012,0.625,TKAHO0320120917,Temporary,Anchialine,Central,HA_Kaloko_053H,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.352033333,0.10648593
KAHO,9/17/2012,2012.625,2012,0.625,TKAHO0320120917,Temporary,Anchialine,Central,HA_Kaloko_053H,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.408766667,0.09460451
KAHO,9/17/2012,2012.625,2012,0.625,TKAHO0320120917,Temporary,Anchialine,Central,HA_Kaloko_053H,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1311,0.002426932
KAHO,9/17/2012,2012.625,2012,0.625,TKAHO0420120917,Temporary,Anchialine,Central,HA_Honoko_021,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.929666667,0.075625018
KAHO,9/17/2012,2012.625,2012,0.625,TKAHO0420120917,Temporary,Anchialine,Central,HA_Honoko_021,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.956333333,0.069309908
KAHO,9/17/2012,2012.625,2012,0.625,TKAHO0420120917,Temporary,Anchialine,Central,HA_Honoko_021,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1012,0.002066398
KAHO,11/29/2012,2012.875,2012,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.016533333,0.003647373
KAHO,11/29/2012,2012.875,2012,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.085866667,0.025848469
KAHO,11/29/2012,2012.875,2012,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1041,0.005204805
KAHO,11/29/2012,2012.875,2012,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Mid,PACNEPSC,NA,0,0,3,1.1837,0.025252525
KAHO,11/29/2012,2012.875,2012,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Mid,PACNEPSC,NA,0,0,3,1.209566667,0.02080729
KAHO,11/29/2012,2012.875,2012,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Mid,PACNEPSC,NA,0,0,3,0.128433333,0.001850225
KAHO,11/29/2012,2012.875,2012,0.875,TKAHO0120121129,Temporary,Anchialine,Central,HA_Kaloko_009,NO3,mg/l      ,Mid,PACNEPSC,NA,0,0,3,1.045166667,0.003585155
KAHO,11/29/2012,2012.875,2012,0.875,TKAHO0120121129,Temporary,Anchialine,Central,HA_Kaloko_009,TDN,mg/l      ,Mid,PACNEPSC,NA,0,0,3,1.070866667,0.028335549
KAHO,11/29/2012,2012.875,2012,0.875,TKAHO0120121129,Temporary,Anchialine,Central,HA_Kaloko_009,TDP,mg/l      ,Mid,PACNEPSC,NA,0,0,3,0.103566667,0.001537314
KAHO,11/29/2012,2012.875,2012,0.875,TKAHO0220121129,Temporary,Anchialine,Central,HA_Kaloko_012,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.0705,0.040690417
KAHO,11/29/2012,2012.875,2012,0.875,TKAHO0220121129,Temporary,Anchialine,Central,HA_Kaloko_012,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.098,0.015777199
KAHO,11/29/2012,2012.875,2012,0.875,TKAHO0220121129,Temporary,Anchialine,Central,HA_Kaloko_012,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.109366667,0.003693688
KAHO,11/29/2012,2012.875,2012,0.875,TKAHO0320121129,Temporary,Anchialine,Central,HA_Kaloko_053A,NO3,mg/l      ,Mid,PACNEPSC,NA,0,0,3,0.963133333,0.163009335
KAHO,11/29/2012,2012.875,2012,0.875,TKAHO0320121129,Temporary,Anchialine,Central,HA_Kaloko_053A,TDN,mg/l      ,Mid,PACNEPSC,NA,0,0,3,1.044266667,0.071323582
KAHO,11/29/2012,2012.875,2012,0.875,TKAHO0320121129,Temporary,Anchialine,Central,HA_Kaloko_053A,TDP,mg/l      ,Mid,PACNEPSC,NA,0,0,3,0.1076,0.003675595
KAHO,4/25/2013,2013.375,2013,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.883866667,0.239764475
KAHO,4/25/2013,2013.375,2013,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.9823,0.312410803
KAHO,4/25/2013,2013.375,2013,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.093366667,0.018824541
KAHO,4/25/2013,2013.375,2013,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.187033333,0.014100118
KAHO,4/25/2013,2013.375,2013,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.272133333,0.02450925
KAHO,4/25/2013,2013.375,2013,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.125966667,0.002020726
KAHO,4/25/2013,2013.375,2013,0.375,TKAHO0420130425,Temporary,Anchialine,Central,HA_Kaloko_013,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.2185,0.072188157
KAHO,4/25/2013,2013.375,2013,0.375,TKAHO0420130425,Temporary,Anchialine,Central,HA_Kaloko_013,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.3166,0.108553075
KAHO,4/25/2013,2013.375,2013,0.375,TKAHO0420130425,Temporary,Anchialine,Central,HA_Kaloko_013,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.153633333,0.020145802
KAHO,4/25/2013,2013.375,2013,0.375,TKAHO0820130425,Temporary,Anchialine,Central,HA_Kaloko_009,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.7599,0.295414556
KAHO,4/25/2013,2013.375,2013,0.375,TKAHO0820130425,Temporary,Anchialine,Central,HA_Kaloko_009,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.775166667,0.306475551
KAHO,4/25/2013,2013.375,2013,0.375,TKAHO0820130425,Temporary,Anchialine,Central,HA_Kaloko_009,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.091266667,0.019865129
KAHO,6/13/2013,2013.375,2013,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.9384,0.113301192
KAHO,6/13/2013,2013.375,2013,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.039633333,0.115527587
KAHO,6/13/2013,2013.375,2013,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1172,0.009877247
KAHO,6/13/2013,2013.375,2013,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.176633333,0.081485725
KAHO,6/13/2013,2013.375,2013,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.242066667,0.080556336
KAHO,6/13/2013,2013.375,2013,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.1401,0.008501765
KAHO,6/13/2013,2013.375,2013,0.375,TKAHO0920130613,Temporary,Anchialine,Central,HA_Honoko_020,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.032033333,0.019601616
KAHO,6/13/2013,2013.375,2013,0.375,TKAHO0920130613,Temporary,Anchialine,Central,HA_Honoko_020,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.127566667,0.009473296
KAHO,6/13/2013,2013.375,2013,0.375,TKAHO0920130613,Temporary,Anchialine,Central,HA_Honoko_020,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.125033333,0.001096966
KAHO,6/13/2013,2013.375,2013,0.375,TKAHO1120130613,Temporary,Anchialine,Central,HA_Kaloko_053H,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.298966667,0.157756817
KAHO,6/13/2013,2013.375,2013,0.375,TKAHO1120130613,Temporary,Anchialine,Central,HA_Kaloko_053H,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.328833333,0.164834503
KAHO,6/13/2013,2013.375,2013,0.375,TKAHO1120130613,Temporary,Anchialine,Central,HA_Kaloko_053H,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.129666667,0.007088253
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,6,0.978833333,0.031809412
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.145766667,0.161825595
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.097366667,0.003189566
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.093033333,0.047221005
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.113466667,0.011651752
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,6,1.24015,0.024908533
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.4455,0.070103424
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TDP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.128733333,0.01903847
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TN,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.327433333,0.0367511
KAHO,9/19/2013,2013.625,2013,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,TP,mg/l      ,Surface,PACNEPSC,NA,0,0,3,0.132766667,0.002494661
KAHO,9/19/2013,2013.625,2013,0.625,TKAHO0120130919,Temporary,Anchialine,Central,HA_Kaloko_011,NO3,mg/l      ,Surface,PACNEPSC,NA,0,0,3,1.2377,0.141681897
